Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2
,,,,,,,,7625,58361,2784
,,,,,,,,7626,63531,3048
,,,,,,,,7627,64121,3056
,,,,,,,,7628,60361,2856
,,,,,,,,7629,58298,2753
,,,,,,,,7630,54923,2588
,,,,,,,,7631,50869,2402
,,,,,,,,7632,47708,2266
,,,,,,,,7633,45878,2193
,,,,,,,,7634,45165,2174
,,,,,,,,7635,45046,2177
,,,,,,,,7636,45674,2215
,,,,,,,,7637,47367,2302
,,,,,,,,7638,51765,2520
,,,,,,,,7639,59722,2943
,,,,,,,,7640,60223,2945
,,,,,,,,7641,58047,2808
,,,,,,,,7642,55993,2676
,,,,,,,,7643,55100,2626
,,,,,,,,7644,54073,2560
,,,,,,,,7645,53531,2528
,,,,,,,,7646,53093,2498
,,,,,,,,7647,53042,2496
,,,,,,,,7648,54400,2571
,,,,,,,,7649,56910,2704
,,,,,,,,7650,60996,2912
,,,,,,,,7651,61835,2935
,,,,,,,,7652,57987,2729
,,,,,,,,7653,56211,2635
,,,,,,,,7654,53590,2502
,,,,,,,,7655,49983,2333
,,,,,,,,7656,47217,2214
,,,,,,,,7657,45825,2168
,,,,,,,,7658,45367,2161
,,,,,,,,7659,45540,2178
,,,,,,,,7660,46416,2229
,,,,,,,,7661,48214,2324
,,,,,,,,7662,52652,2543
,,,,,,,,7663,60114,2937
,,,,,,,,7664,60774,2952
,,,,,,,,7665,58336,2803
,,,,,,,,7666,56134,2669
,,,,,,,,7667,55266,2624
,,,,,,,,7668,54080,2553
,,,,,,,,7669,53510,2522
,,,,,,,,7670,53098,2496
,,,,,,,,7671,53027,2492
,,,,,,,,7672,54652,2580
,,,,,,,,7673,57278,2720
,,,,,,,,7674,61450,2932
,,,,,,,,7675,61408,2914
,,,,,,,,7676,57565,2708
,,,,,,,,7677,55707,2611
,,,,,,,,7678,52904,2472
,,,,,,,,7679,49095,2293
,,,,,,,,7680,46005,2155
,,,,,,,,7681,44056,2075
,,,,,,,,7682,43456,2059
,,,,,,,,7683,43455,2068
,,,,,,,,7684,44177,2114
,,,,,,,,7685,45830,2201
,,,,,,,,7686,49990,2405
,,,,,,,,7687,56891,2767
,,,,,,,,7688,58165,2813
,,,,,,,,7689,56476,2701
,,,,,,,,7690,54694,2588
,,,,,,,,7691,54093,2558
,,,,,,,,7692,53219,2506
,,,,,,,,7693,52696,2480
,,,,,,,,7694,52446,2463
,,,,,,,,7695,52525,2469
,,,,,,,,7696,53757,2540
,,,,,,,,7697,55808,2652
,,,,,,,,7698,59130,2823
,,,,,,,,7699,58958,2801
,,,,,,,,7700,54750,2578
,,,,,,,,7701,52933,2483
,,,,,,,,7702,50938,2383
,,,,,,,,7703,48547,2269
,,,,,,,,7704,46380,2170
,,,,,,,,7705,46497,2208
,,,,,,,,7706,45633,2177
,,,,,,,,7707,45844,2202
,,,,,,,,7708,46472,2244
,,,,,,,,7709,47449,2298
,,,,,,,,7710,49665,2411
,,,,,,,,7711,52969,2589
,,,,,,,,7712,53926,2614
,,,,,,,,7713,54467,2630
,,,,,,,,7714,54252,2610
,,,,,,,,7715,53914,2594
,,,,,,,,7716,52927,2531
,,,,,,,,7717,52885,2529
,,,,,,,,7718,52192,2493
,,,,,,,,7719,51449,2456
,,,,,,,,7720,51617,2462
,,,,,,,,7721,52286,2495
,,,,,,,,7722,53702,2556
,,,,,,,,7723,57152,2721
,,,,,,,,7724,56922,2718
,,,,,,,,7725,55606,2648
,,,,,,,,7726,53545,2548
,,,,,,,,7727,50903,2416
,,,,,,,,7728,47897,2273
,,,,,,,,7729,45164,2136
,,,,,,,,7730,43844,2080
,,,,,,,,7731,43830,2094
,,,,,,,,7732,44185,2124
,,,,,,,,7733,44820,2162
,,,,,,,,7734,46184,2232
,,,,,,,,7735,48435,2358
,,,,,,,,7736,48742,2354
,,,,,,,,7737,49670,2391
,,,,,,,,7738,50014,2397
,,,,,,,,7739,50232,2406
,,,,,,,,7740,50082,2387
,,,,,,,,7741,51078,2435
,,,,,,,,7742,51118,2436
,,,,,,,,7743,50707,2418
,,,,,,,,7744,51008,2430
,,,,,,,,7745,52250,2491
,,,,,,,,7746,54080,2570
,,,,,,,,7747,57727,2746
,,,,,,,,7748,57486,2742
,,,,,,,,7749,55502,2640
,,,,,,,,7750,52846,2511
,,,,,,,,7751,49237,2331
,,,,,,,,7752,45090,2130
,,,,,,,,7753,40213,1867
,,,,,,,,7754,38928,1807
,,,,,,,,7755,38533,1792
,,,,,,,,7756,38912,1819
,,,,,,,,7757,40161,1887
,,,,,,,,7758,43559,2054
,,,,,,,,7759,48784,2329
,,,,,,,,7760,50552,2403
,,,,,,,,7761,50835,2394
,,,,,,,,7762,50851,2378
,,,,,,,,7763,51495,2408
,,,,,,,,7764,52038,2435
,,,,,,,,7765,52573,2464
,,,,,,,,7766,52920,2479
,,,,,,,,7767,53500,2512
,,,,,,,,7768,55010,2596
,,,,,,,,7769,56955,2702
,,,,,,,,7770,60275,2871
,,,,,,,,7771,60213,2857
,,,,,,,,7772,55922,2631
,,,,,,,,7773,53292,2494
,,,,,,,,7774,50509,2355
,,,,,,,,7775,46607,2167
,,,,,,,,7776,43019,1995
,,,,,,,,7777,40412,1870
,,,,,,,,7778,38963,1802
,,,,,,,,7779,38218,1766
,,,,,,,,7780,38294,1773
,,,,,,,,7781,39230,1820
,,,,,,,,7782,42232,1966
,,,,,,,,7783,47184,2225
,,,,,,,,7784,49406,2333
,,,,,,,,7785,50051,2348
,,,,,,,,7786,50398,2353
,,,,,,,,7787,51673,2415
,,,,,,,,7788,52954,2480
,,,,,,,,7789,54123,2539
,,,,,,,,7790,55221,2590
,,,,,,,,7791,56433,2653
,,,,,,,,7792,58508,2764
,,,,,,,,7793,60226,2861
,,,,,,,,7794,62434,2979
,,,,,,,,7795,61499,2924
,,,,,,,,7796,56613,2669
,,,,,,,,7797,53923,2530
,,,,,,,,7798,51018,2385
,,,,,,,,7799,47229,2200
,,,,,,,,7800,43599,2025
,,,,,,,,7801,40789,1887
,,,,,,,,7802,39128,1809
,,,,,,,,7803,38182,1762
,,,,,,,,7804,38137,1763
,,,,,,,,7805,38779,1795
,,,,,,,,7806,41311,1918
,,,,,,,,7807,45232,2126
,,,,,,,,7808,47662,2247
,,,,,,,,7809,49373,2314
,,,,,,,,7810,50527,2358
,,,,,,,,7811,52074,2432
,,,,,,,,7812,53657,2512
,,,,,,,,7813,54786,2569
,,,,,,,,7814,55651,2610
,,,,,,,,7815,56397,2652
,,,,,,,,7816,57841,2733
,,,,,,,,7817,59178,2812
,,,,,,,,7818,61418,2931
,,,,,,,,7819,60353,2870
,,,,,,,,7820,55536,2618
,,,,,,,,7821,52937,2483
,,,,,,,,7822,50428,2356
,,,,,,,,7823,47146,2195
,,,,,,,,7824,43857,2036
,,,,,,,,7825,40964,1894
,,,,,,,,7826,39032,1803
,,,,,,,,7827,37826,1745
,,,,,,,,7828,37375,1727
,,,,,,,,7829,37356,1729
,,,,,,,,7830,38538,1790
,,,,,,,,7831,40473,1904
,,,,,,,,7832,42242,1991
,,,,,,,,7833,45066,2112
,,,,,,,,7834,47383,2209
,,,,,,,,7835,49540,2311
,,,,,,,,7836,50872,2379
,,,,,,,,7837,50974,2388
,,,,,,,,7838,50328,2358
,,,,,,,,7839,49926,2344
,,,,,,,,7840,50561,2386
,,,,,,,,7841,51526,2446
,,,,,,,,7842,53367,2545
,,,,,,,,7843,52396,2489
,,,,,,,,7844,48450,2281
,,,,,,,,7845,46531,2179
,,,,,,,,7846,44890,2096
,,,,,,,,7847,42762,1990
,,,,,,,,7848,40582,1883
,,,,,,,,7849,38685,1793
,,,,,,,,7850,37498,1737
,,,,,,,,7851,36830,1704
,,,,,,,,7852,36830,1709
,,,,,,,,7853,37248,1733
,,,,,,,,7854,38708,1808
,,,,,,,,7855,40991,1943
,,,,,,,,7856,42287,2007
,,,,,,,,7857,44124,2080
,,,,,,,,7858,45683,2143
,,,,,,,,7859,47411,2225
,,,,,,,,7860,48552,2280
,,,,,,,,7861,49128,2310
,,,,,,,,7862,48918,2299
,,,,,,,,7863,49024,2309
,,,,,,,,7864,50247,2378
,,,,,,,,7865,52156,2482
,,,,,,,,7866,56103,2682
,,,,,,,,7867,55759,2654
,,,,,,,,7868,51679,2437
,,,,,,,,7869,49696,2332
,,,,,,,,7870,47824,2235
,,,,,,,,7871,45434,2117
,,,,,,,,7872,43161,2009
,,,,,,,,7873,43079,2033
,,,,,,,,7874,41783,1978
,,,,,,,,7875,41599,1982
,,,,,,,,7876,41806,2003
,,,,,,,,7877,42466,2042
,,,,,,,,7878,44206,2133
,,,,,,,,7879,47075,2291
,,,,,,,,7880,47924,2318
,,,,,,,,7881,49571,2394
,,,,,,,,7882,50870,2453
,,,,,,,,7883,51555,2486
,,,,,,,,7884,51053,2448
,,,,,,,,7885,51107,2449
,,,,,,,,7886,50279,2406
,,,,,,,,7887,49466,2366
,,,,,,,,7888,49778,2378
,,,,,,,,7889,50495,2412
,,,,,,,,7890,52432,2497
,,,,,,,,7891,56387,2686
,,,,,,,,7892,56701,2709
,,,,,,,,7893,55610,2650
,,,,,,,,7894,53783,2559
,,,,,,,,7895,51254,2432
,,,,,,,,7896,48221,2291
,,,,,,,,7897,45204,2135
,,,,,,,,7898,43610,2063
,,,,,,,,7899,43434,2068
,,,,,,,,7900,43580,2088
,,,,,,,,7901,44076,2120
,,,,,,,,7902,45335,2187
,,,,,,,,7903,47444,2305
,,,,,,,,7904,47582,2293
,,,,,,,,7905,48247,2318
,,,,,,,,7906,48620,2326
,,,,,,,,7907,48790,2332
,,,,,,,,7908,48721,2320
,,,,,,,,7909,49895,2376
,,,,,,,,7910,50245,2393
,,,,,,,,7911,50308,2398
,,,,,,,,7912,51146,2435
,,,,,,,,7913,52201,2487
,,,,,,,,7914,54385,2582
,,,,,,,,7915,58693,2790
,,,,,,,,7916,58696,2798
,,,,,,,,7917,56494,2685
,,,,,,,,7918,53542,2541
,,,,,,,,7919,49332,2332
,,,,,,,,7920,44793,2113
,,,,,,,,7921,39826,1853
,,,,,,,,7922,38273,1777
,,,,,,,,7923,37664,1748
,,,,,,,,7924,37878,1764
,,,,,,,,7925,38954,1819
,,,,,,,,7926,42270,1982
,,,,,,,,7927,48172,2288
,,,,,,,,7928,50188,2384
,,,,,,,,7929,50412,2377
,,,,,,,,7930,51144,2398
,,,,,,,,7931,52889,2483
,,,,,,,,7932,54439,2559
,,,,,,,,7933,55772,2626
,,,,,,,,7934,56733,2672
,,,,,,,,7935,57372,2710
,,,,,,,,7936,58886,2795
,,,,,,,,7937,60669,2896
,,,,,,,,7938,64460,3090
,,,,,,,,7939,64171,3063
,,,,,,,,7940,59550,2817
,,,,,,,,7941,56903,2679
,,,,,,,,7942,53649,2517
,,,,,,,,7943,49372,2309
,,,,,,,,7944,45257,2112
,,,,,,,,7945,42898,2001
,,,,,,,,7946,41415,1936
,,,,,,,,7947,40789,1910
,,,,,,,,7948,41041,1929
,,,,,,,,7949,42282,1994
,,,,,,,,7950,46190,2189
,,,,,,,,7951,53387,2566
,,,,,,,,7952,55881,2680
,,,,,,,,7953,55515,2644
,,,,,,,,7954,55182,2615
,,,,,,,,7955,55469,2631
,,,,,,,,7956,55047,2603
,,,,,,,,7957,54862,2593
,,,,,,,,7958,54312,2563
,,,,,,,,7959,53956,2547
,,,,,,,,7960,55202,2617
,,,,,,,,7961,57833,2755
,,,,,,,,7962,62983,3013
,,,,,,,,7963,64141,3051
,,,,,,,,7964,60707,2863
,,,,,,,,7965,58998,2772
,,,,,,,,7966,56176,2631
,,,,,,,,7967,52388,2455
,,,,,,,,7968,49131,2310
,,,,,,,,7969,47125,2223
,,,,,,,,7970,46589,2210
,,,,,,,,7971,46651,2222
,,,,,,,,7972,47517,2274
,,,,,,,,7973,49459,2376
,,,,,,,,7974,54114,2606
,,,,,,,,7975,61872,3014
,,,,,,,,7976,62858,3043
,,,,,,,,7977,60037,2878
,,,,,,,,7978,57043,2706
,,,,,,,,7979,55544,2630
,,,,,,,,7980,54145,2550
,,,,,,,,7981,53440,2515
,,,,,,,,7982,52865,2481
,,,,,,,,7983,52878,2482
,,,,,,,,7984,54354,2563
,,,,,,,,7985,56863,2697
,,,,,,,,7986,61384,2925
,,,,,,,,7987,62358,2955
,,,,,,,,7988,58545,2751
,,,,,,,,7989,56965,2666
,,,,,,,,7990,54251,2530
,,,,,,,,7991,50394,2349
,,,,,,,,7992,46973,2195
,,,,,,,,7993,44872,2106
,,,,,,,,7994,44341,2097
,,,,,,,,7995,44377,2111
,,,,,,,,7996,45288,2167
,,,,,,,,7997,47049,2261
,,,,,,,,7998,51475,2480
,,,,,,,,7999,58702,2858
,,,,,,,,8000,59928,2901
,,,,,,,,8001,57415,2746
,,,,,,,,8002,54906,2593
,,,,,,,,8003,53812,2536
,,,,,,,,8004,52861,2479
,,,,,,,,8005,52599,2465
,,,,,,,,8006,52553,2460
,,,,,,,,8007,52719,2471
,,,,,,,,8008,54464,2565
,,,,,,,,8009,56902,2695
,,,,,,,,8010,60930,2898
,,,,,,,,8011,61510,2912
,,,,,,,,8012,57768,2711
,,,,,,,,8013,55748,2605
,,,,,,,,8014,52806,2460
,,,,,,,,8015,48551,2257
,,,,,,,,8016,44681,2075
,,,,,,,,8017,41870,1941
,,,,,,,,8018,40562,1883
,,,,,,,,8019,40019,1860
,,,,,,,,8020,40166,1876
,,,,,,,,8021,41112,1927
,,,,,,,,8022,44403,2088
,,,,,,,,8023,50303,2393
,,,,,,,,8024,51922,2465
,,,,,,,,8025,51609,2432
,,,,,,,,8026,51493,2411
,,,,,,,,8027,52018,2435
,,,,,,,,8028,52542,2463
,,,,,,,,8029,53241,2499
,,,,,,,,8030,53807,2526
,,,,,,,,8031,54565,2567
,,,,,,,,8032,55990,2648
,,,,,,,,8033,57768,2748
,,,,,,,,8034,60773,2903
,,,,,,,,8035,60295,2869
,,,,,,,,8036,55835,2635
,,,,,,,,8037,53521,2513
,,,,,,,,8038,51374,2403
,,,,,,,,8039,48542,2262
,,,,,,,,8040,45302,2105
,,,,,,,,8041,43678,2048
,,,,,,,,8042,41461,1938
,,,,,,,,8043,40532,1891
,,,,,,,,8044,39976,1866
,,,,,,,,8045,39864,1858
,,,,,,,,8046,40863,1908
,,,,,,,,8047,42784,2008
,,,,,,,,8048,43936,2073
,,,,,,,,8049,46365,2205
,,,,,,,,8050,49456,2359
,,,,,,,,8051,52013,2490
,,,,,,,,8052,53868,2584
,,,,,,,,8053,55538,2677
,,,,,,,,8054,56359,2723
,,,,,,,,8055,56781,2748
,,,,,,,,8056,57029,2764
,,,,,,,,8057,57210,2776
,,,,,,,,8058,57799,2800
,,,,,,,,8059,60393,2931
,,,,,,,,8060,59572,2889
,,,,,,,,8061,57674,2790
,,,,,,,,8062,55441,2671
,,,,,,,,8063,52165,2499
,,,,,,,,8064,48031,2285
,,,,,,,,8065,44309,2090
,,,,,,,,8066,41556,1950
,,,,,,,,8067,40375,1890
,,,,,,,,8068,39735,1860
,,,,,,,,8069,39322,1837
,,,,,,,,8070,39766,1861
,,,,,,,,8071,40821,1917
,,,,,,,,8072,41302,1953
,,,,,,,,8073,43875,2096
,,,,,,,,8074,47364,2269
,,,,,,,,8075,50423,2425
,,,,,,,,8076,52991,2552
,,,,,,,,8077,55511,2685
,,,,,,,,8078,56998,2762
,,,,,,,,8079,57928,2811
,,,,,,,,8080,58465,2840
,,,,,,,,8081,58621,2850
,,,,,,,,8082,59589,2892
,,,,,,,,8083,63289,3075
,,,,,,,,8084,62940,3055
,,,,,,,,8085,60352,2922
,,,,,,,,8086,57245,2762
,,,,,,,,8087,52664,2527
,,,,,,,,8088,47444,2261
,,,,,,,,8089,42041,1969
,,,,,,,,8090,39921,1860
,,,,,,,,8091,39069,1815
,,,,,,,,8092,39001,1812
,,,,,,,,8093,39847,1850
,,,,,,,,8094,42913,2000
,,,,,,,,8095,48728,2290
,,,,,,,,8096,51089,2416
,,,,,,,,8097,51245,2423
,,,,,,,,8098,52160,2461
,,,,,,,,8099,53802,2547
,,,,,,,,8100,55400,2631
,,,,,,,,8101,56810,2706
,,,,,,,,8102,57982,2765
,,,,,,,,8103,59155,2829
,,,,,,,,8104,60935,2926
,,,,,,,,8105,62672,3023
,,,,,,,,8106,65303,3159
,,,,,,,,8107,65652,3163
,,,,,,,,8108,61121,2922
,,,,,,,,8109,58370,2778
,,,,,,,,8110,55127,2613
,,,,,,,,8111,50346,2374
,,,,,,,,8112,45660,2146
,,,,,,,,8113,42878,2002
,,,,,,,,8114,40877,1904
,,,,,,,,8115,40071,1863
,,,,,,,,8116,39858,1855
,,,,,,,,8117,40500,1886
,,,,,,,,8118,43440,2030
,,,,,,,,8119,49468,2332
,,,,,,,,8120,51733,2451
,,,,,,,,8121,51660,2444
,,,,,,,,8122,52379,2469
,,,,,,,,8123,53794,2541
,,,,,,,,8124,55072,2605
,,,,,,,,8125,55971,2653
,,,,,,,,8126,55982,2657
,,,,,,,,8127,56347,2680
,,,,,,,,8128,57850,2762
,,,,,,,,8129,59897,2874
,,,,,,,,8130,63071,3037
,,,,,,,,8131,62993,3020
,,,,,,,,8132,58675,2788
,,,,,,,,8133,56211,2661
,,,,,,,,8134,52959,2496
,,,,,,,,8135,48350,2268
,,,,,,,,8136,44125,2066
,,,,,,,,8137,42092,1958
,,,,,,,,8138,40731,1896
,,,,,,,,8139,40047,1866
,,,,,,,,8140,40179,1878
,,,,,,,,8141,41386,1940
,,,,,,,,8142,44973,2116
,,,,,,,,8143,51861,2466
,,,,,,,,8144,54266,2579
,,,,,,,,8145,53343,2525
,,,,,,,,8146,52713,2481
,,,,,,,,8147,52898,2491
,,,,,,,,8148,52959,2489
,,,,,,,,8149,53197,2502
,,,,,,,,8150,53518,2515
,,,,,,,,8151,54079,2544
,,,,,,,,8152,55657,2631
,,,,,,,,8153,58134,2762
,,,,,,,,8154,62532,2983
,,,,,,,,8155,63065,2994
,,,,,,,,8156,58803,2766
,,,,,,,,8157,56688,2658
,,,,,,,,8158,53681,2507
,,,,,,,,8159,49370,2299
,,,,,,,,8160,45203,2106
,,,,,,,,8161,42585,1978
,,,,,,,,8162,41417,1926
,,,,,,,,8163,40947,1908
,,,,,,,,8164,41129,1925
,,,,,,,,8165,42174,1983
,,,,,,,,8166,45587,2152
,,,,,,,,8167,52026,2484
,,,,,,,,8168,53847,2562
,,,,,,,,8169,52672,2489
,,,,,,,,8170,52167,2446
,,,,,,,,8171,52514,2464
,,,,,,,,8172,52755,2473
,,,,,,,,8173,52986,2486
,,,,,,,,8174,53537,2510
,,,,,,,,8175,54372,2554
,,,,,,,,8176,56126,2649
,,,,,,,,8177,58314,2768
,,,,,,,,8178,62112,2961
,,,,,,,,8179,62744,2977
,,,,,,,,8180,58500,2750
,,,,,,,,8181,56269,2636
,,,,,,,,8182,53433,2494
,,,,,,,,8183,48990,2279
,,,,,,,,8184,44745,2080
,,,,,,,,8185,41902,1946
,,,,,,,,8186,40493,1879
,,,,,,,,8187,39735,1844
,,,,,,,,8188,39849,1857
,,,,,,,,8189,40760,1905
,,,,,,,,8190,44114,2070
,,,,,,,,8191,50274,2384
,,,,,,,,8192,52343,2479
,,,,,,,,8193,52084,2456
,,,,,,,,8194,52322,2454
,,,,,,,,8195,53448,2510
,,,,,,,,8196,54240,2549
,,,,,,,,8197,54791,2579
,,,,,,,,8198,55359,2606
,,,,,,,,8199,55975,2642
,,,,,,,,8200,57465,2726
,,,,,,,,8201,59194,2825
,,,,,,,,8202,62530,2997
,,,,,,,,8203,62229,2972
,,,,,,,,8204,57423,2718
,,,,,,,,8205,55002,2595
,,,,,,,,8206,52611,2471
,,,,,,,,8207,49390,2310
,,,,,,,,8208,45892,2142
,,,,,,,,8209,44479,2089
,,,,,,,,8210,42094,1975
,,,,,,,,8211,41391,1943
,,,,,,,,8212,41023,1931
,,,,,,,,8213,41176,1941
,,,,,,,,8214,42404,2004
,,,,,,,,8215,44866,2135
,,,,,,,,8216,45861,2177
,,,,,,,,8217,47975,2289
,,,,,,,,8218,50875,2429
,,,,,,,,8219,53112,2544
,,,,,,,,8220,54366,2603
,,,,,,,,8221,55411,2663
,,,,,,,,8222,55744,2683
,,,,,,,,8223,55673,2683
,,,,,,,,8224,55807,2692
,,,,,,,,8225,56171,2712
,,,,,,,,8226,57863,2788
,,,,,,,,8227,60804,2935
,,,,,,,,8228,60148,2902
,,,,,,,,8229,58170,2800
,,,,,,,,8230,55966,2685
,,,,,,,,8231,52915,2526
,,,,,,,,8232,48818,2318
,,,,,,,,8233,45441,2150
,,,,,,,,8234,42689,2013
,,,,,,,,8235,41631,1963
,,,,,,,,8236,41033,1938
,,,,,,,,8237,40733,1924
,,,,,,,,8238,41163,1949
,,,,,,,,8239,42689,2031
,,,,,,,,8240,43203,2058
,,,,,,,,8241,45433,2179
,,,,,,,,8242,48740,2342
,,,,,,,,8243,51296,2472
,,,,,,,,8244,53100,2556
,,,,,,,,8245,54797,2647
,,,,,,,,8246,55468,2685
,,,,,,,,8247,55594,2693
,,,,,,,,8248,55818,2706
,,,,,,,,8249,57021,2766
,,,,,,,,8250,60074,2909
,,,,,,,,8251,64161,3110
,,,,,,,,8252,64379,3117
,,,,,,,,8253,62500,3018
,,,,,,,,8254,59749,2879
,,,,,,,,8255,55697,2681
,,,,,,,,8256,50866,2443
,,,,,,,,8257,47292,2267
,,,,,,,,8258,45847,2206
,,,,,,,,8259,45583,2201
,,,,,,,,8260,46610,2262
,,,,,,,,8261,48596,2365
,,,,,,,,8262,53845,2626
,,,,,,,,8263,63352,3128
,,,,,,,,8264,66664,3276
,,,,,,,,8265,65408,3191
,,,,,,,,8266,64293,3114
,,,,,,,,8267,63727,3085
,,,,,,,,8268,62748,3024
,,,,,,,,8269,61959,2985
,,,,,,,,8270,60755,2920
,,,,,,,,8271,59827,2873
,,,,,,,,8272,61057,2941
,,,,,,,,8273,64421,3117
,,,,,,,,8274,72094,3506
,,,,,,,,8275,75315,3636
,,,,,,,,8276,72269,3466
,,,,,,,,8277,71086,3410
,,,,,,,,8278,68442,3273
,,,,,,,,8279,64184,3075
,,,,,,,,8280,60714,2925
,,,,,,,,8281,59400,2891
,,,,,,,,8282,59046,2886
,,,,,,,,8283,59406,2914
,,,,,,,,8284,60685,2989
,,,,,,,,8285,63041,3111
,,,,,,,,8286,68280,3375
,,,,,,,,8287,79570,3997
,,,,,,,,8288,80526,4022
,,,,,,,,8289,74861,3693
,,,,,,,,8290,70637,3455
,,,,,,,,8291,67918,3318
,,,,,,,,8292,64845,3145
,,,,,,,,8293,62652,3030
,,,,,,,,8294,60670,2921
,,,,,,,,8295,59575,2861
,,,,,,,,8296,60651,2919
,,,,,,,,8297,63984,3091
,,,,,,,,8298,71382,3471
,,,,,,,,8299,74173,3579
,,,,,,,,8300,71453,3428
,,,,,,,,8301,70809,3399
,,,,,,,,8302,68307,3271
,,,,,,,,8303,64509,3102
,,,,,,,,8304,61355,2970
,,,,,,,,8305,59401,2886
,,,,,,,,8306,59237,2891
,,,,,,,,8307,59665,2920
,,,,,,,,8308,60900,2988
,,,,,,,,8309,63216,3107
,,,,,,,,8310,68609,3378
,,,,,,,,8311,79397,3969
,,,,,,,,8312,79204,3924
,,,,,,,,8313,73471,3599
,,,,,,,,8314,67996,3296
,,,,,,,,8315,64573,3124
,,,,,,,,8316,61310,2939
,,,,,,,,8317,59118,2826
,,,,,,,,8318,57298,2727
,,,,,,,,8319,56439,2681
,,,,,,,,8320,57616,2747
,,,,,,,,8321,60625,2904
,,,,,,,,8322,67171,3234
,,,,,,,,8323,69914,3339
,,,,,,,,8324,66681,3159
,,,,,,,,8325,65687,3110
,,,,,,,,8326,63328,2987
,,,,,,,,8327,59524,2815
,,,,,,,,8328,56417,2688
,,,,,,,,8329,55136,2656
,,,,,,,,8330,54803,2655
,,,,,,,,8331,55138,2682
,,,,,,,,8332,56240,2744
,,,,,,,,8333,58411,2856
,,,,,,,,8334,63378,3104
,,,,,,,,8335,73096,3629
,,,,,,,,8336,73052,3591
,,,,,,,,8337,68341,3326
,,,,,,,,8338,63737,3066
,,,,,,,,8339,60988,2926
,,,,,,,,8340,58225,2768
,,,,,,,,8341,56474,2677
,,,,,,,,8342,55192,2606
,,,,,,,,8343,54735,2582
,,,,,,,,8344,55953,2650
,,,,,,,,8345,58816,2798
,,,,,,,,8346,64623,3088
,,,,,,,,8347,65864,3127
,,,,,,,,8348,62183,2927
,,,,,,,,8349,60641,2850
,,,,,,,,8350,57849,2708
,,,,,,,,8351,53525,2507
,,,,,,,,8352,49734,2344
,,,,,,,,8353,47265,2236
,,,,,,,,8354,46164,2196
,,,,,,,,8355,45715,2183
,,,,,,,,8356,45960,2205
,,,,,,,,8357,47199,2272
,,,,,,,,8358,50898,2457
,,,,,,,,8359,57780,2818
,,,,,,,,8360,59181,2865
,,,,,,,,8361,57542,2762
,,,,,,,,8362,56415,2680
,,,,,,,,8363,56130,2661
,,,,,,,,8364,55643,2623
,,,,,,,,8365,55318,2605
,,,,,,,,8366,55222,2596
,,,,,,,,8367,55018,2589
,,,,,,,,8368,56335,2663
,,,,,,,,8369,59083,2807
,,,,,,,,8370,63750,3041
,,,,,,,,8371,62991,2991
,,,,,,,,8372,58110,2735
,,,,,,,,8373,55790,2618
,,,,,,,,8374,53472,2500
,,,,,,,,8375,50234,2342
,,,,,,,,8376,46864,2187
,,,,,,,,8377,45123,2124
,,,,,,,,8378,42974,2024
,,,,,,,,8379,42163,1991
,,,,,,,,8380,41962,1990
,,,,,,,,8381,42071,2000
,,,,,,,,8382,43380,2069
,,,,,,,,8383,45916,2205
,,,,,,,,8384,46951,2244
,,,,,,,,8385,48735,2336
,,,,,,,,8386,50959,2440
,,,,,,,,8387,52450,2516
,,,,,,,,8388,53172,2546
,,,,,,,,8389,53693,2580
,,,,,,,,8390,53416,2572
,,,,,,,,8391,53055,2557
,,,,,,,,8392,52986,2557
,,,,,,,,8393,53729,2594
,,,,,,,,8394,56222,2708
,,,,,,,,8395,59319,2862
,,,,,,,,8396,58920,2841
,,,,,,,,8397,57337,2758
,,,,,,,,8398,55350,2653
,,,,,,,,8399,52540,2506
,,,,,,,,8400,48573,2304
,,,,,,,,8401,44967,2122
,,,,,,,,8402,42417,1996
,,,,,,,,8403,41588,1958
,,,,,,,,8404,41297,1948
,,,,,,,,8405,41166,1943
,,,,,,,,8406,41882,1982
,,,,,,,,8407,43635,2079
,,,,,,,,8408,44455,2115
,,,,,,,,8409,46383,2219
,,,,,,,,8410,48793,2337
,,,,,,,,8411,50230,2412
,,,,,,,,8412,51110,2451
,,,,,,,,8413,51940,2500
,,,,,,,,8414,51906,2503
,,,,,,,,8415,51780,2499
,,,,,,,,8416,51968,2510
,,,,,,,,8417,52868,2554
,,,,,,,,8418,55627,2682
,,,,,,,,8419,59571,2877
,,,,,,,,8420,60156,2901
,,,,,,,,8421,58727,2825
,,,,,,,,8422,56095,2689
,,,,,,,,8423,52165,2489
,,,,,,,,8424,47353,2248
,,,,,,,,8425,42677,1993
,,,,,,,,8426,41196,1925
,,,,,,,,8427,40745,1908
,,,,,,,,8428,41238,1938
,,,,,,,,8429,42615,2009
,,,,,,,,8430,46562,2203
,,,,,,,,8431,53646,2566
,,,,,,,,8432,56326,2687
,,,,,,,,8433,55051,2613
,,,,,,,,8434,54097,2550
,,,,,,,,8435,53974,2545
,,,,,,,,8436,53914,2536
,,,,,,,,8437,53774,2531
,,,,,,,,8438,53740,2527
,,,,,,,,8439,54075,2547
,,,,,,,,8440,55515,2626
,,,,,,,,8441,57837,2751
